prev_ictv_id	next_ictv_id	is_merged	is_split	dist	rev_count
20164785	20164785	0	0	0	0
20164786	20164786	0	0	0	0
20164787	20164787	0	0	0	0
20164788	20164788	0	0	0	0
20164789	20164789	0	0	0	0
20164790	20164790	0	0	0	0
20164791	20164791	0	0	0	0
20164792	20164792	0	0	0	0
20164793	20164793	0	0	0	0
20164794	20164794	0	0	0	0
20164795	20164795	0	0	0	0
20164796	20164796	0	0	0	0
20164797	20164797	0	0	0	0
20164798	20164798	0	0	0	0
20164799	20164799	0	0	0	0
20164800	20164800	0	0	0	0
20164801	20164801	0	0	0	0
20164802	20164802	0	0	0	0
20164803	20164803	0	0	0	0
20164804	20164804	0	0	0	0
20164805	20164805	0	0	0	0
20164806	20164806	0	0	0	0
20164807	20164807	0	0	0	0
20164808	20164808	0	0	0	0
20164809	20164809	0	0	0	0
20164810	20164810	0	0	0	0
20164811	20164811	0	0	0	0
20164812	20164812	0	0	0	0
20164813	20164813	0	0	0	0
20164814	20164814	0	0	0	0
20164815	20164815	0	0	0	0
20164816	20164816	0	0	0	0
20164817	20164817	0	0	0	0
20164818	20164818	0	0	0	0
20164819	20164819	0	0	0	0
20164820	20164820	0	0	0	0
20164821	20164821	0	0	0	0
20164822	20164822	0	0	0	0
20164823	20164823	0	0	0	0
20164824	20164824	0	0	0	0
20164825	20164825	0	0	0	0
20164826	20164826	0	0	0	0
20164827	20164827	0	0	0	0
20164828	20164828	0	0	0	0
20164829	20164829	0	0	0	0
20164830	20164830	0	0	0	0
20164831	20164831	0	0	0	0
20164832	20164832	0	0	0	0
20164833	20164833	0	0	0	0
20164834	20164834	0	0	0	0
20164835	20164835	0	0	0	0
20164836	20164836	0	0	0	0
20164837	20164837	0	0	0	0
20164838	20164838	0	0	0	0
20164839	20164839	0	0	0	0
20164840	20164840	0	0	0	0
20164841	20164841	0	0	0	0
20164842	20164842	0	0	0	0
20164843	20164843	0	0	0	0
20164844	20164844	0	0	0	0
20164845	20164845	0	0	0	0
20164846	20164846	0	0	0	0
20164847	20164847	0	0	0	0
20164848	20164848	0	0	0	0
20164849	20164849	0	0	0	0
20164850	20164850	0	0	0	0
20164851	20164851	0	0	0	0
20164852	20164852	0	0	0	0
20164853	20164853	0	0	0	0
20164854	20164854	0	0	0	0
20164855	20164855	0	0	0	0
20164856	20164856	0	0	0	0
20164857	20164857	0	0	0	0
20164858	20164858	0	0	0	0
20164859	20164859	0	0	0	0
20164860	20164860	0	0	0	0
20164861	20164861	0	0	0	0
20164862	20164862	0	0	0	0
20164863	20164863	0	0	0	0
20164864	20164864	0	0	0	0
20164865	20164865	0	0	0	0
20164866	20164866	0	0	0	0
20164867	20164867	0	0	0	0
20164868	20164868	0	0	0	0
20164869	20164869	0	0	0	0
20164870	20164870	0	0	0	0
20164871	20164871	0	0	0	0
20164872	20164872	0	0	0	0
20164872	201857005	1	0	1	0
20164873	20164873	0	0	0	0
20164874	20164874	0	0	0	0
20164875	20164875	0	0	0	0
20164876	20164876	0	0	0	0
20164877	20164877	0	0	0	0
20164878	20164878	0	0	0	0
20164879	20164879	0	0	0	0
20164880	20164880	0	0	0	0
20164881	20164881	0	0	0	0
20164882	20164882	0	0	0	0
20164883	20164883	0	0	0	0
20164884	20164884	0	0	0	0
20164885	20164885	0	0	0	0
20164886	20164886	0	0	0	0
20164887	20164887	0	0	0	0
20164888	20164888	0	0	0	0
20164889	20164889	0	0	0	0
20164890	20164890	0	0	0	0
20164891	20164891	0	0	0	0
20164892	20164892	0	0	0	0
20164893	20164893	0	0	0	0
20164894	20164894	0	0	0	0
20164895	20164895	0	0	0	0
20164896	20164896	0	0	0	0
20164897	20164897	0	0	0	0
20164898	20164898	0	0	0	0
20164899	20164899	0	0	0	0
20164900	20164900	0	0	0	0
20164901	20164901	0	0	0	0
20164902	20164902	0	0	0	0
20164903	20164903	0	0	0	0
20164904	20164904	0	0	0	0
20164905	20164905	0	0	0	0
20164906	20164906	0	0	0	0
20164907	20164907	0	0	0	0
20164908	20164908	0	0	0	0
20164909	20164909	0	0	0	0
20164910	20164910	0	0	0	0
20164911	20164911	0	0	0	0
20164912	20164912	0	0	0	0
20164913	20164913	0	0	0	0
20164914	20164914	0	0	0	0
20164915	20164915	0	0	0	0
20164916	20164916	0	0	0	0
20164917	20164917	0	0	0	0
20164918	20164918	0	0	0	0
20164919	20164919	0	0	0	0
20164920	20164920	0	0	0	0
20164921	20164921	0	0	0	0
20164922	20164922	0	0	0	0
20164923	20164923	0	0	0	0
20164924	20164924	0	0	0	0
20164925	20164925	0	0	0	0
20164926	20164926	0	0	0	0
20164927	20164927	0	0	0	0
20164928	20164928	0	0	0	0
20164929	20164929	0	0	0	0
20164930	20164930	0	0	0	0
20164931	20164931	0	0	0	0
20164932	20164932	0	0	0	0
20164933	20164933	0	0	0	0
20164934	20164934	0	0	0	0
20164935	20164935	0	0	0	0
20164936	20164936	0	0	0	0
20164937	20164937	0	0	0	0
20164938	20164938	0	0	0	0
20164939	20164939	0	0	0	0
20164940	20164940	0	0	0	0
20164941	20164941	0	0	0	0
20164942	20164942	0	0	0	0
20164943	20164943	0	0	0	0
20164944	20164944	0	0	0	0
20164945	20164945	0	0	0	0
20164946	20164946	0	0	0	0
20164947	20164947	0	0	0	0
20164948	20164948	0	0	0	0
20164949	20164949	0	0	0	0
20164950	20164950	0	0	0	0
20164951	20164951	0	0	0	0
20164952	20164952	0	0	0	0
20164953	20164953	0	0	0	0
20164954	20164954	0	0	0	0
20164955	20164955	0	0	0	0
20164956	20164956	0	0	0	0
20164957	20164957	0	0	0	0
20164958	20164958	0	0	0	0
20164959	20164959	0	0	0	0
20164960	20164960	0	0	0	0
20164961	20164961	0	0	0	0
20164962	20164962	0	0	0	0
20164963	20164963	0	0	0	0
20164964	20164964	0	0	0	0
20164965	20164965	0	0	0	0
20164966	20164966	0	0	0	0
20164967	20164967	0	0	0	0
20164968	20164968	0	0	0	0
20164969	20164969	0	0	0	0
20164970	20164970	0	0	0	0
20164971	20164971	0	0	0	0
20164972	20164972	0	0	0	0
20164973	20164973	0	0	0	0
20164974	20164974	0	0	0	0
20164975	20164975	0	0	0	0
20164976	20164976	0	0	0	0
20164977	20164977	0	0	0	0
20164978	20164978	0	0	0	0
20164979	20164979	0	0	0	0
20164980	20164980	0	0	0	0
20164981	20164981	0	0	0	0
20164982	20164982	0	0	0	0
20164983	20164983	0	0	0	0
20164984	20164984	0	0	0	0
20164985	20164985	0	0	0	0
20164986	20164986	0	0	0	0
20164987	20164987	0	0	0	0
20164988	20164988	0	0	0	0
20164989	20164989	0	0	0	0
20164990	20164990	0	0	0	0
20164991	20164991	0	0	0	0
20164992	20164992	0	0	0	0
20164993	20164993	0	0	0	0
20164994	20164994	0	0	0	0
20164995	20164995	0	0	0	0
20164996	20164996	0	0	0	0
20164997	20164997	0	0	0	0
20164998	20164998	0	0	0	0
20164999	20164999	0	0	0	0
20165000	20165000	0	0	0	0
20165001	20165001	0	0	0	0
20165002	20165002	0	0	0	0
20165003	20165003	0	0	0	0
20165004	20165004	0	0	0	0
20165005	20165005	0	0	0	0
20165006	20165006	0	0	0	0
20165007	20165007	0	0	0	0
20165008	20165008	0	0	0	0
20165009	20165009	0	0	0	0
20165010	20165010	0	0	0	0
20165011	20165011	0	0	0	0
20165012	20165012	0	0	0	0
20165013	20165013	0	0	0	0
20165014	20165014	0	0	0	0
20165015	20165015	0	0	0	0
20165016	20165016	0	0	0	0
20165017	20165017	0	0	0	0
20165018	20165018	0	0	0	0
